Project,Package,Class,Method,Smell,Description,Method start line no,File
java,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Complex Conditional,The conditional expression langCountry.length == 2 && langCountry[0] != null && langCountry[0].length() == 2 && langCountry[1] != null && langCountry[1].length() == 2 is complex.,437,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/WeblogRequestMapper.java
java,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Long Statement,The length of the statement "else if (langCountry.length == 2 && langCountry[0] != null && langCountry[0].length() == 2 && langCountry[1] != null && langCountry[1].length() == 2) {" is 151.,437,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/WeblogRequestMapper.java
java,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Magic Number,The method contains a magic number: 2,437,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/WeblogRequestMapper.java
java,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Magic Number,The method contains a magic number: 5,437,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/WeblogRequestMapper.java
java,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Magic Number,The method contains a magic number: 2,437,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/WeblogRequestMapper.java
java,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Magic Number,The method contains a magic number: 2,437,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/WeblogRequestMapper.java
java,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Magic Number,The method contains a magic number: 2,437,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/WeblogRequestMapper.java
java,org.apache.roller.weblogger.ui.rendering,WeblogRequestMapper,isLocale,Magic Number,The method contains a magic number: 2,437,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/WeblogRequestMapper.java
java,org.apache.roller.weblogger.ui.rendering.plugins.comments,AkismetCommentValidator,validate,Long Statement,The length of the statement "sb.append("blog=").append(WebloggerFactory.getWeblogger().getUrlStrategy().getWeblogURL(comment.getWeblogEntry().getWebsite()`null`true)).append("&");" is 150.,57,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/AkismetCommentValidator.java
java,org.apache.roller.weblogger.ui.rendering.plugins.comments,MathCommentAuthenticator,getHtml,Empty catch clause,The method has an empty catch block.,39,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/MathCommentAuthenticator.java
java,org.apache.roller.weblogger.ui.rendering.plugins.comments,MathCommentAuthenticator,getHtml,Magic Number,The method contains a magic number: 10,39,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/MathCommentAuthenticator.java
java,org.apache.roller.weblogger.ui.rendering.plugins.comments,MathCommentAuthenticator,getHtml,Magic Number,The method contains a magic number: 100,39,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/MathCommentAuthenticator.java
java,org.apache.roller.weblogger.ui.rendering.plugins.comments,MathCommentAuthenticator,authenticate,Empty catch clause,The method has an empty catch block.,84,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/MathCommentAuthenticator.java
java,org.apache.roller.weblogger.ui.rendering.plugins.comments,TrackbackLinkbackCommentValidator,validate,Empty catch clause,The method has an empty catch block.,45,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/TrackbackLinkbackCommentValidator.java
java,org.apache.roller.weblogger.ui.rendering.plugins.comments,TrackbackLinkbackCommentValidator,validate,Empty catch clause,The method has an empty catch block.,45,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/TrackbackLinkbackCommentValidator.java
java,org.apache.roller.weblogger.ui.rendering.plugins.comments,TrackbackLinkbackCommentValidator,validate,Long Statement,The length of the statement "linkback=new LinkbackExtractor(comment.getUrl()`WebloggerFactory.getWeblogger().getUrlStrategy().getWeblogEntryURL(comment.getWeblogEntry().getWebsite()`null`comment.getWeblogEntry().getAnchor()`true));" is 202.,45,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/TrackbackLinkbackCommentValidator.java
java,org.apache.roller.weblogger.ui.rendering.plugins.comments,LdapCommentAuthenticator,authenticate,Complex Conditional,The conditional expression ldapSecurityLevel != null && (ldapSecurityLevel.equalsIgnoreCase("none") || ldapSecurityLevel.equalsIgnoreCase("simple") || ldapSecurityLevel.equalsIgnoreCase("strong")) is complex.,100,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/LdapCommentAuthenticator.java
java,org.apache.roller.weblogger.ui.rendering.plugins.comments,LdapCommentAuthenticator,authenticate,Long Statement,The length of the statement "if (ldapSecurityLevel != null && (ldapSecurityLevel.equalsIgnoreCase("none") || ldapSecurityLevel.equalsIgnoreCase("simple") || ldapSecurityLevel.equalsIgnoreCase("strong"))) {" is 176.,100,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/LdapCommentAuthenticator.java
java,org.apache.roller.weblogger.ui.rendering.plugins.comments,LdapCommentAuthenticator,validateUsernamePass,Complex Conditional,The conditional expression (ldapUser != null && !ldapUser.isEmpty()) && (ldapPass != null && !ldapPass.isEmpty()) is complex.,170,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/LdapCommentAuthenticator.java
java,org.apache.roller.weblogger.ui.rendering.plugins.comments,LdapCommentAuthenticator,validateRollerProperties,Complex Conditional,The conditional expression (ldapDc != null && !ldapDc.isEmpty()) && (ldapOu != null && !ldapOu.isEmpty()) && (ldapPort != null && !ldapPort.isEmpty())&& (ldapHost != null && !ldapHost.isEmpty()) is complex.,187,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/LdapCommentAuthenticator.java
java,org.apache.roller.weblogger.ui.rendering.plugins.comments,LdapCommentAuthenticator,validateRollerProperties,Long Statement,The length of the statement "if ((ldapDc != null && !ldapDc.isEmpty()) && (ldapOu != null && !ldapOu.isEmpty()) && (ldapPort != null && !ldapPort.isEmpty())&& (ldapHost != null && !ldapHost.isEmpty())) {" is 174.,187,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/plugins/comments/LdapCommentAuthenticator.java
java,org.apache.roller.weblogger.ui.rendering.model,CalendarModel,init,Long Statement,The length of the statement "throw new WebloggerException("weblogRequest is not a WeblogPageRequest." + " CalendarModel only supports page requests.");" is 122.,54,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/CalendarModel.java
java,org.apache.roller.weblogger.ui.rendering.model,PreviewURLModel,init,Long Statement,The length of the statement "throw new WebloggerException("weblogRequest is not a WeblogPreviewRequest." + " PreviewURLModel only supports preview requests.");" is 130.,40,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PreviewURLModel.java
java,org.apache.roller.weblogger.ui.rendering.model,SearchResultsFeedModel,init,Long Statement,The length of the statement "String pagerUrl=urlStrategy.getWeblogFeedURL(weblog`feedRequest.getLocale()`feedRequest.getType()`feedRequest.getFormat()`null`null`null`false`true);" is 149.,73,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/SearchResultsFeedModel.java
java,org.apache.roller.weblogger.ui.rendering.model,SearchResultsFeedModel,init,Long Statement,The length of the statement "SearchResultList searchResult=indexMgr.search(feedRequest.getTerm()`feedRequest.getWeblogHandle()`feedRequest.getWeblogCategoryName()`feedRequest.getLocale()`feedRequest.getPage()`entryCount`urlStrategy);" is 204.,73,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/SearchResultsFeedModel.java
java,org.apache.roller.weblogger.ui.rendering.model,SearchResultsFeedModel,init,Long Statement,The length of the statement "pager=new SearchResultsFeedPager(urlStrategy`pagerUrl`feedRequest.getPage()`feedRequest`results`(hits > (offset + limit)));" is 123.,73,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/SearchResultsFeedModel.java
java,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Complex Conditional,The conditional expression catArgument != null && !StringUtils.isEmpty(catArgument) && !"nil".equals(catArgument) is complex.,241,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PageModel.java
java,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Complex Conditional,The conditional expression tagArgument != null && !StringUtils.isEmpty(tagArgument) && !"nil".equals(tagArgument) is complex.,241,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PageModel.java
java,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Long Statement,The length of the statement "return new WeblogEntriesPermalinkPager(urlStrategy`weblog`pageRequest.getLocale()`pageRequest.getWeblogPageName()`pageRequest.getWeblogAnchor()`pageRequest.getWeblogDate()`cat`tags`pageRequest.getPageNum());" is 207.,241,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PageModel.java
java,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Long Statement,The length of the statement "return new WeblogEntriesDayPager(urlStrategy`weblog`pageRequest.getLocale()`pageRequest.getWeblogPageName()`pageRequest.getWeblogAnchor()`pageRequest.getWeblogDate()`cat`tags`pageRequest.getPageNum());" is 201.,241,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PageModel.java
java,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Long Statement,The length of the statement "return new WeblogEntriesMonthPager(urlStrategy`weblog`pageRequest.getLocale()`pageRequest.getWeblogPageName()`pageRequest.getWeblogAnchor()`pageRequest.getWeblogDate()`cat`tags`pageRequest.getPageNum());" is 203.,241,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PageModel.java
java,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Long Statement,The length of the statement "return new WeblogEntriesLatestPager(urlStrategy`weblog`pageRequest.getLocale()`pageRequest.getWeblogPageName()`pageRequest.getWeblogAnchor()`pageRequest.getWeblogDate()`cat`tags`pageRequest.getPageNum());" is 204.,241,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PageModel.java
java,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Magic Number,The method contains a magic number: 8,241,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PageModel.java
java,org.apache.roller.weblogger.ui.rendering.model,PageModel,getWeblogEntriesPager,Magic Number,The method contains a magic number: 6,241,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PageModel.java
java,org.apache.roller.weblogger.ui.rendering.model,PreviewPageModel,init,Long Statement,The length of the statement "throw new WebloggerException("weblogRequest is not a WeblogPreviewRequest." + " PreviewPageModel only supports preview requests.");" is 131.,42,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PreviewPageModel.java
java,org.apache.roller.weblogger.ui.rendering.model,PreviewPageModel,getWeblogEntriesPager,Long Statement,The length of the statement "return new WeblogEntriesPreviewPager(urlStrategy`previewRequest.getWeblog()`previewRequest.getLocale()`previewRequest.getWeblogPageName()`anchor`previewRequest.getWeblogDate()`null`previewRequest.getTags()`previewRequest.getPageNum());" is 235.,91,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PreviewPageModel.java
java,org.apache.roller.weblogger.ui.rendering.model,PreviewPageModel,getWeblogEntriesPager,Long Statement,The length of the statement "return new WeblogEntriesLatestPager(urlStrategy`previewRequest.getWeblog()`previewRequest.getLocale()`previewRequest.getWeblogPageName()`previewRequest.getWeblogAnchor()`previewRequest.getWeblogDate()`null`previewRequest.getTags()`previewRequest.getPageNum());" is 260.,91,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/PreviewPageModel.java
java,org.apache.roller.weblogger.ui.rendering.model,SiteModel,getWeblogEntriesPager,Long Statement,The length of the statement "pagerUrl=urlStrategy.getWeblogFeedURL(weblog`weblogRequest.getLocale()`feedRequest.getType()`feedRequest.getFormat()`feedRequest.getWeblogCategoryName()`null`feedRequest.getTags()`feedRequest.isExcerpts()`true);" is 211.,113,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/SiteModel.java
java,org.apache.roller.weblogger.ui.rendering.model,SiteModel,getWeblogEntriesPager,Long Statement,The length of the statement "return new WeblogEntriesListPager(urlStrategy`pagerUrl`null`null`null`tags`weblogRequest.getLocale()`sinceDays`pageNum`length);" is 127.,113,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/SiteModel.java
java,org.apache.roller.weblogger.ui.rendering.model,SiteModel,getWeblogEntriesPager,Long Parameter List,The method has 5 parameters. ,167,/home/samagra-bharti/Desktop/SE/project-1-team-2-1/app/src/main/java/org/apache/roller/weblogger/ui/rendering/model/SiteModel.java
